thread_id,text,has_modification,modifications,gold_has_modification,gold_modifications,annotator,annotation_notes
Ugxyah8HPOdeCa9fqQV4AaABAg,"בהחלט ניתן . אותו חום בערך 35-30 דקות 
.הכי חשוב לבדוק עם קיסם .",True,"[{""span"": ""תבנית אינגליש קייק"", ""aspect"": ""TECHNIQUE"", ""confidence"": 0.95}, {""span"": ""35-30 דקות"", ""aspect"": ""QUANTITY"", ""confidence"": 0.95}]",,,,
Ugw7JaUTiKFsz5FWTb54AaABAg,ואוו אני רץ להכין 🤤,False,[],,,,
Ugx7gMPVYfmyr0eD5T54AaABAg,לא קשה אבל אנחנו עצלנים מה לעשות,False,[],,,,
UgxfkMRktR1yKLsodIh4AaABAg,נראה מעולה ובטוח טעיםםם.  אפשר מתכון תודה. ❤,False,[],,,,
UgzdPE46e-YENiqoiOZ4AaABAg,"ראשונה
וואו מושלםם❤",False,[],,,,
UgzIESFdClkJWG7cTCJ4AaABAg,"מושלמת 
כול הכבוד לך❤",False,[],,,,
UgyRTOQSWZ8gyO7dVb94AaABAg,"ההמבורגרים נראים אליפות
הסלטים על הפנים!",False,[],,,,
Ugzd6mqlRB-M8OGq_6V4AaABAg,ביקורת לא אמינה.. לא נהנית מהטעם שיצא לפיקניה ורואים את זה,False,[],,,,
Ugyp4cn-qzfB5mJ0etB4AaABAg,"וואו...כל הכבוד סיון 🙌🌼🙌🌼
נראה נהדר....💛🩷",False,[],,,,
UgyzhdTEdeK5G-hJmXx4AaABAg,פשש דן אתה מחליף בחורות כמו גופיות יא ערמומי,False,[],,,,
UgwJVvda3S4C5OGzqTp4AaABAg,שומע ימלך אם אתה צריך עזרה בלסיים אוכל... צלצל אלי,False,[],,,,
UgyOJzuWJLia3wXW6Hp4AaABAg,אין עליך קובי  אני מקווה שלא קשה גם לאשתך שנעלמה מהמסך פשוט אתם מקסימים יחד השם ישמור אתכם,False,[],,,,
Ugyrn1jWfj0BIkhVnl54AaABAg,אמא שלי הייתה סוחטת לימון 🍋 בתערובת של המחאמר,True,"[{""span"": ""סוחטת לימון"", ""aspect"": ""ADDITION"", ""confidence"": 0.9}]",,,,
UgznLJj_o6pAKkh_1g14AaABAg,"וואוווווו ניראה אשששששש
אלוף❤❤❤❤❤",False,[],,,,
UgwQdqWx4Nq4IWxjaQR4AaABAg,נראה טעים ומגרא,False,[],,,,
UgyWxQaP3AnxjmgrAVd4AaABAg,אפשר עם בצק פילו עם כן הסבר בקשה פשוט רציתי להכין❤❤❤❤❤❤❤,False,[],,,,
UgzWZTXIKq2FxMgh7y94AaABAg,"היי חגית.
אפיתי את העוגה לרגל יום ההולדת של הנכד בגןת
עוגה מושלמת וטעימה מאד וכמובן קלה להכנה. כל הכבוד",False,[],,,,
UgxhxfqQbsRST63SiQ54AaABAg,"חזה (בריסקט)!!!! 🙏 חוץ מזה, תודה רבה!",False,[],,,,
UgyZMWl2c0xp-x1FaRp4AaABAg,"ביג דן,אתה אחד הבשלנים הטובים! 
נראה טעיםםם!",False,[],,,,
UgysI5IqqCVuxD5bMuZ4AaABAg,"וואו נראה מעולה! 
אשמח מאד לדעת איפה קונים את הבשר? 
ואם אפשר להשיג עם הכשר מהודר.
תודה רבה על המתכונים והסירטונים 🌺",False,[],,,,
UgznNcGN8QCrzEtZJK14AaABAg,"איזה בנים❤ בלי עין הרע ,אשריי האמא שככה לה,❤",False,[],,,,
UgxK8ZUW8QTmjFusyXt4AaABAg,אלופה הסבר מדהים ומובן❤,False,[],,,,
UgwcvCtnU7NZoWZOsn14AaABAg,מס 1 הסרטוני הבישול בישראל - אין עליך,False,[],,,,
UgzOz24QdDj5zc-OZrt4AaABAg,הרעיון למנה חדשה הגיע מבנה הבכור. היא רצתה לתת לו אוכל מגבר יהודי או מבעלה.😊,False,[],,,,
UgzmPG0yQrAAEqldSm54AaABAg,מתכון בבקשה וקישור כל הכבוד,False,[],,,,
UgxampeGVnWlTJQ2_4x4AaABAg,אצלנו מוסיפים אפונה,True,"[{""span"": ""מוסיפים אפונה"", ""aspect"": ""ADDITION"", ""confidence"": 0.95}]",,,,
Ugxh3_9z6AR1TfhgUJh4AaABAg,מתי תבשלו עים אמא?👸🥰,False,[],,,,
UgyZQc5gN2XRxsL01ol4AaABAg,תודה רבה על הסירטון❤,False,[],,,,
Ugyrn1jWfj0BIkhVnl54AaABAg,נכון גם אמא שלי וגם מוסיפה אבקת שפים🎉🎉🎉,True,"[{""span"": ""אבקת שפים"", ""aspect"": ""ADDITION"", ""confidence"": 0.95}]",,,,
UgziDLJd2bOSvZOSFQl4AaABAg,באמת עדיף לשים רסק מהתחלה חלק קציצות אים רסק חלק לא עדיף מהתחלה,False,[],,,,
Ugw-k9Ktrf-loztMEd14AaABAg,"אם עוד בן אדם אחד פה מתבכיין על הבדיחה בחיי איזה ממורמרים מסכנים חסרי צחוק אתם, בתור דתי אני אומר לכם שחררו רגע תוציאו תמקל מהתחת לפני שאתם רצים להתבכיין בכוח בתגובות",False,[],,,,
UgxxDFig7c6s8zlClvJ4AaABAg,מהממת את!!!! ומהממים המתכונים שלך!! אלופה. אבל זה *חמישה* סוגי עוגיות❤😊 (ולא חמש..),False,[],,,,
UgzoZVIaMYzjlGWew5p4AaABAg,רואים את האהבה שקיבלתם בבית. ווייבים נהדרים❤,False,[],,,,
UgzXSkChOdLsTRYP3UJ4AaABAg,יש אפשרות לשים קמח ללא גלוטן? בדיוק נשארו לי כמה בטטות וזה נראה מתכון ממש מעולה לזה :),False,[],,,,
Ugy5LQbRRXN7jr8wKsZ4AaABAg,טסת לבד ?,False,[],,,,
UgygLBIbPcDlK6ljKj14AaABAg,אני מתה אלחה,False,[],,,,
Ugy9VcveNtXeQwMx5Wt4AaABAg,פאק למה אני צופה בזה בשעה 4 בבוקר,False,[],,,,
UgzNdbGU_iM4TRJOPPp4AaABAg,"וווואוווו שירנוש
שחיתות❤",False,[],,,,
Ugy3tY1_1lK76ANaaFh4AaABAg,אלופה כמה סבלנות❣️❣️,False,[],,,,
UgwIWI16OvmW2D8ByvB4AaABAg,אז אפשר לא לשים. מה שאת אוהבת.,True,"[{""span"": ""לא לשים"", ""aspect"": ""SUBSTITUTION"", ""confidence"": 0.95}]",,,,
UgwVD2aRj57gkHtAJEB4AaABAg,מוערך שהעילת למרות הצינון💪,False,[],,,,
UgxMCYBuDUd8LkkxuFF4AaABAg,נעים לשמוע אותך,False,[],,,,
UgyAyu6RmsgvmQGwhuR4AaABAg,"1. האם אפשר להחליף חומץ במיץ לימון?
2. מה דעתך על רוטב פסטו עם הבשר?",False,[],,,,
UgyJSAFZwkOh_7lA88F4AaABAg,תקשיבי  את אלופההה,False,[],,,,
UgyWuT-O_RHFCiTHv5l4AaABAg,"אלופה❤❤❤
בע""ה בקרוב תראי ישועות😊",False,[],,,,
UgxUlX7LhKE0BeO_2vJ4AaABAg,ערב טוב חגית יקרה!!כמה קמח לפי כוס חד פעמי ניכנס בבצק?תודה 😍,False,[],,,,
UgwXb00wpaRhRLbL9mR4AaABAg,איזה סיבה יש לי להוציא כל כך הרבה כסף על פרגיות מכונות וקולגן אם אני קונה חבילת נקניקיות ב10 שקל😂,False,[],,,,
UgzchaZzQfROQ7BslC94AaABAg,"ביג דן לפני כמה שנים רשמתי לך אם תוכל להכין מתכון עם שוק אווז הגבת לי ״ נוסף לרשימה ״ ועדיין לא הכנת 
אשמח אם תכין לדעתי זה חומר גלם מעניין מאוד",False,[],,,,
UgzCPnorM3px3f8MiZN4AaABAg,ואוו מתכון מעולה הכין בקרוב בעזרת ה ומקווה שתשתף אותו ביותר מתכונים לפחות פעם בשבוע,False,[],,,,
UgyhXmAh_1eC3YO8YDV4AaABAg,לא חמוץ עם כל הלימונים האלה?,False,[],,,,
UgwG4_1bJPr6tmXuAah4AaABAg,מושלם ומתכון קל❤,False,[],,,,
UgyrGwlUabljdLB3lzB4AaABAg,"מהמם שירן,
את מפתיעה כל פעם מחדש  ביצירתיות שלך..

ממש מוכשרת ברמות..
עלי והצליחי..❤❤",False,[],,,,
Ugws7e5NTUhOWtLecSB4AaABAg,David הגיע לישראל...,False,[],,,,
UgzePQyC122MhXj31a54AaABAg,המסקרה   לעניים  החדשה    שפירסמתם פה,False,[],,,,
UgzPMa7vdJJbN9rvkvt4AaABAg,"תודה רובי
כמה זמן בערך הנקניקיות צריכות להיות בתנור הבנתי שעד 65 מעלות בפנים כמה זמן זה לוקח בערך חצי שעה? שעה? יותר?",False,[],,,,
UgzX33H4-Yj1T3IIUwp4AaABAg,טעים טעים...אבל ללעוס בשקט!,False,[],,,,
UgwfUGVDCtd_5CRNFOh4AaABAg,תותח תותח אחלה שבת נשמה מלא אהבה 🎉🎉❤❤,False,[],,,,
Ugwx5Vs-y_ad6Qdkip94AaABAg,העתיקה תמתכון מתמר.,False,[],,,,
UgwtmnX8Q9h1H-LGUHN4AaABAg,"נמאס לי מהצעקות שלך, נמאס לי שאתה טוען שאנו עצלנים נמאס לי מכמויות הבצל",True,"[{""span"": ""פחות כמויות הבצל"", ""aspect"": ""QUANTITY"", ""confidence"": 0.85}]",,,,
Ugxt-BonnRbVqwZDM094AaABAg,מתכון לבצל מקורמל,False,[],,,,
Ugz_LYKF6-VE19jBbdh4AaABAg,"כן, ננסה. תמשיך לתת טיפים. תודה. ❤",False,[],,,,
Ugy3ePlAA9lJ6s2t6Id4AaABAg,יברכו ידייך אמן ואמן ❤❤❤שנה טובה וחג שמח לך ולכול משפחתך היקרה אמן ואמן ❤❤❤❤,False,[],,,,
Ugx_MxI0wtBF9Nhlg7R4AaABAg,מאיפה הבאת דייקון?,False,[],,,,
Ugwkjz5VGomdgUI1Ooh4AaABAg,היית לך סערה על הבצק שרידדת,False,[],,,,
UgxIX1s6DMtlwhxIpfB4AaABAg,זה כבר כן קשה,False,[],,,,
Ugy-lt8KYWgKtEVoHXF4AaABAg,הכנתי את זה זה ממש טעים ❤,False,[],,,,
UgwlZvVHsYTZgf9MXuJ4AaABAg,סוףסוף! התגעגענו ❤❤,False,[],,,,
Ugzosh7y5-5lL46nNrl4AaABAg,הראשון בבידור ובבישול זה אתה . ❤,False,[],,,,
UgyLdKJh4OR3PFEaiux4AaABAg,40💗,True,"[{""span"": ""40"", ""aspect"": ""QUANTITY"", ""confidence"": 0.95}]",,,,
UgxIXV_hifHHlCDzJ3Z4AaABAg,הכנתי את העוגה יצא סוף רכה וטעימה תודה רבה רציתי לשאול אם בתבנית שאת מכינה אם חייבים להקציף ביצים או אפשר גם בחושות תודה ושבת שלום,False,[],,,,
Ugxf2YJBo2MUHrYo1mp4AaABAg,מקצוען אמיתי 😊,False,[],,,,
UgyhyosTk6NdgGD9_xB4AaABAg,"רפואה שלמה בע""ה 🙏",False,[],,,,
UgyNxC4oh84NonVmn6N4AaABAg,"חחח, אתם קורעים בלי קשר למתכון",False,[],,,,
UgyxRE-5q8Gy_at7hIJ4AaABAg,מתכון לבצק? איפה אפשר לראות? תודה רבה❤,False,[],,,,
UgwXSr5Fb4NsWt8xWPd4AaABAg,אן מצב שיצאו לנו ספינג כמו שלך חבל שאת לא עושה מישלוחים,False,[],,,,
Ugwz-rkyAbkLNEJ7HZd4AaABAg,תאמין כל כל חבל שאתה מעלה סירטון פעם בחודש,False,[],,,,
Ugz-rNJDeWh62utxrSJ4AaABAg,שבת שלום ומבורכת לכול היהודים ועם ישראל אמן ואמן ואמןןןןןןןןןןןן ובשורות טובות אחלה קובי אדרי 🤩🤩🤩🤩🙏🏼🙏🏼❤️❤️👑🇮🇱,False,[],,,,
UgwKK9wg5SUPcPmrBQF4AaABAg,"חובה לסנן.

אפשר במיקסר כן עם וו גיטרה.
לאחר ערבוב יסודי יש לנקות את הדפנות עם לקקן ושוב להפעיל.
אם עדיין יש גושים לחזור על הפעולה עד למרקם חלק.
בסוף חייב להעביר דרך מסננת לתבנית.",True,"[{""span"": ""אפשר במיקסר כן עם וו גיטרה"", ""aspect"": ""TECHNIQUE"", ""confidence"": 0.85}, {""span"": ""לאחר ערבוב יסודי יש לנקות את הדפנות עם לקקן ושוב להפעיל"", ""aspect"": ""TECHNIQUE"", ""confidence"": 0.85}, {""span"": ""אם עדיין יש גושים לחזור על הפעולה עד למרקם חלק"", ""aspect"": ""TECHNIQUE"", ""confidence"": 0.85}, {""span"": ""בסוף חייב להעביר דרך מסננת לתבנית"", ""aspect"": ""TECHNIQUE"", ""confidence"": 0.9}]",,,,
UgztKIzb30gfiq6WzJB4AaABAg,tאם תמשיך כך עוד שנה אתה הולך ךסתום לך את העורקים בשומנים וההמשך ידוע תזהר לך אדם יקר מכל השומנים והסוכרים,False,[],,,,
Ugzz-d7KahEwtSGWcCx4AaABAg,איזה מניאק מגרה,False,[],,,,
Ugz4EDW2XvqtcqReGcB4AaABAg,איך אהבתי אותך בבייקאוף,False,[],,,,
UgxycAlYdR8IvSqTBTR4AaABAg,אם זה לא נישרף אז מה זה שהיא כן נשרפת?,False,[],,,,
UgwqH2AisnvAUwyRmn54AaABAg,"סיון...המאפים נראים מעולים..
מצויינים גם לאירוח.🎉🎉
תודה רבה וחודש אלול שמח 🙏🙏",False,[],,,,
UgyGZdNIKiTpPJTdcB94AaABAg,"שאלה
   כוס  יונברסלית זה מדד של 250 מ""ל!
תודה רבה",True,"[{""span"": ""כוס יונברסלית זה מדד של 250 מ\""ל"", ""aspect"": ""QUANTITY"", ""confidence"": 0.95}]",,,,
UgxBdz7hc8zWBO9Mz714AaABAg,שום עוגיה לא נראית טעימה,False,[],,,,
UgzL9NtmCwzjidmgb2x4AaABAg,פעם הבאה צדיק לברך שהכול כל העוף ואדמה על הירקות מזונות כל האורז,False,[],,,,
UgyULbRdqLdejUMNZKZ4AaABAg,לדעתי כן😁,True,"[{""span"": ""קמח עדשים"", ""aspect"": ""SUBSTITUTION"", ""confidence"": 0.95}]",,,,
UgxCsP01v9uxNOejSHZ4AaABAg,מה שמוזר שפעם הערמונים הגדולים שהיינו ילדים זה היחידים שהיו בארץ והם היו מתקלפים בקלות לא כמו היום,False,[],,,,
UgzbNr4jwoH2Og5luyd4AaABAg,אפשר לנסות גם עם תחליפי חלב,True,"[{""span"": ""תחליפי חלב"", ""aspect"": ""SUBSTITUTION"", ""confidence"": 0.95}]",,,,
UgwN3YI3bCMKJLmluiJ4AaABAg,ורק על הטבית לא דיברת,False,[],,,,
Ugy8wrdTTY9qXv8VM3h4AaABAg,"תודה על התוכן!
בוא נאתגר אותך
איך מכינים את זה צמחוני?",False,[],,,,
UgynTUhrTVsAAIs6iJd4AaABAg,"אלופההההה ❤
את הכי יפה כשאת צנועה, בכללי - כל אחת יותר יפה ככה",False,[],,,,
UgwlG74PvbCD4ibVDDV4AaABAg,עוגה כשרה לפסח,False,[],,,,
UgzQ6RMYmdxX4pj2qhN4AaABAg,אתה לא במקרה קרוב של רון קובי?!,False,[],,,,
UgyyVglskOnQKDLVCtd4AaABAg,"נראה אחלה, רק שבצל טרי לא אוכלים לאחר כמה שעות אלא מיד.",True,"[{""span"": ""בצל טרי לא אוכלים לאחר כמה שעות אלא מיד"", ""aspect"": ""TECHNIQUE"", ""confidence"": 0.9}]",,,,
Ugw7oiJgfI3flxxCjKZ4AaABAg,לא יפה לשקר  ^^^^^^^,False,[],,,,
UgwKUVCJBwD8LIkjrxB4AaABAg,לך למטבח עדיף 😅😅 חחח יש מתכון חדש ?,False,[],,,,
UgyuVVhhnSmwsCvqRup4AaABAg,נראה מושקע וטעים 🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼❤️👑,False,[],,,,
UgzHdjzeiiDrl4YkC-14AaABAg,דוקטור help me ❤❤,False,[],,,,
UgylpFYE2sZSoxV9ghN4AaABAg,👍👍👍 עוגה אהובה עליי,False,[],,,,
UgznWgRTS18sWcjEHS94AaABAg,אשריייך אשרי חלקייך יבת של מלך 👑🙏 יצדיקה אשריינו שזכינו ישתבח 🙏 שמו לעד  מדהימה מקסימה כן ירבו כמותך יקירה שלי 🙏👑🌹🫶♥️🙌🇮🇱🙏👑🌹🫶♥️🙌🙏👑🌹🫶♥️🙌🇮🇱,False,[],,,,
Ugy_ej1qbiCziah9FI14AaABAg,"היי שירן מגיל קטן אמא שלי קוראת לי אביר
ובמקרה יש לי סוס לבן אז אם בא לך לשבת לדייט הקפה עלי העוגה עלייך 😅",False,[],,,,
Ugx8mqs_A_3PXsng4FN4AaABAg,רולים גדולים היום עולים כבר 60 אם לא 70..,False,[],,,,
UgzwE8xWpsGOe8JydSt4AaABAg,"אין מה שיכול להחליף את הביצה . אם את רוצה יכולה לוותר על הציפוי הקיים  ולהכין הדג בטמפורה 
¾ כוס קמח 
⅗ כוס קורנפלור 
בירה לבנה עד קבלת מרקם דומה לטחינה 
בערך כוס פלווס מינוס. יכולה להוסיף תבלינים כפי שאת אוהבת .
המרקם  מעט שונה אבל טעים",True,"[{""span"": ""לוותר על הציפוי הקיים  ולהכין הדג בטמפורה"", ""aspect"": ""TECHNIQUE"", ""confidence"": 0.85}, {""span"": ""¾ כוס קמח"", ""aspect"": ""QUANTITY"", ""confidence"": 0.85}, {""span"": ""⅗ כוס קורנפלור"", ""aspect"": ""QUANTITY"", ""confidence"": 0.85}, {""span"": ""בירה לבנה עד קבלת מרקם דומה לטחינה"", ""aspect"": ""QUANTITY"", ""confidence"": 0.85}, {""span"": ""תבלינים כפי שאת אוהבת"", ""aspect"": ""ADDITION"", ""confidence"": 0.85}]",,,,
UgxzZNTA2TqNRcmbEfh4AaABAg,"איך אני יכול להגיע ללוח הכבוד?

סרטון חבלז כמו תמיד 🤘🏻",False,[],,,,
Ugy6gkSsXzFyRNxnxql4AaABAg,גם בשלן וגם מצחיק ❤,False,[],,,,
UgyRcZneqYslCRBcMs94AaABAg,"ברוכה הבאה.
🥚🫓🍳🫔🥙
נועם.",False,[],,,,
UgwQX7_faQZJEuX_RP94AaABAg,גאונה❤❤ הולכת להכין😋,False,[],,,,
UgyOw8vii8808euPC2t4AaABAg,"מתכון מושלם לחלות מתוקות.🎉
נהדר להכנה בחג ❤
תודה רבה סיון 🙌",False,[],,,,
UgxYxkq0lUr_fmw9H4h4AaABAg,ל השני מחבתות? מה זה נותן? תודה,False,[],,,,
UgyJ1IEZyocZE_mJem14AaABAg,אפשר מתכון כתוב כמויות של הבצק והגבינות,False,[],,,,
UgzWC1bpAybg1CoYuXd4AaABAg,"גם כוס וחצי סוכר, גם כוס מייפל, גם כפית תמצית וניל... זה המון המון המון סוכר",True,"[{""span"": ""המון המון המון סוכר"", ""aspect"": ""QUANTITY"", ""confidence"": 0.8}]",,,,
UgyzFY8HGm1iRTNTG5N4AaABAg,@thsbigden כן..בדיר אל אסד יש גם דבאח אני קונה בעין המפרץ אבל מניח שזה אותו דבר..הבעיה שם שאפשר לקנות רק בכמויות מסחריות יחסית..ובסוף זאת רשת..אתה לא קונה מקצב,True,"[{""span"": ""לקנות מקצב"", ""aspect"": ""SUBSTITUTION"", ""confidence"": 0.8}]",,,,
Ugx1VQ45Lsx_kxxh9Uh4AaABAg,אפשר גבינה חמש אחוז במקום 9?,True,"[{""span"": ""גבינה חמש אחוז"", ""aspect"": ""SUBSTITUTION"", ""confidence"": 0.95}]",,,,
UgxA_ZUwYLKp8B1HkFZ4AaABAg,וואלה יותר יפה של שסע,False,[],,,,
UgzmyKNSGdF9LAKyzrZ4AaABAg,"אפשר בבקשה מתכון לקובה ?
האם אפשר לשים את זה על הפלטה של שבת כחמין?   תודה ❤🙏🙏🙏",False,[],,,,
UgyDZMUTusOppuuifW94AaABAg,כתבת שלפני הרידוד יש לקמח את המשטח ובפועל את דווקא משמנת.....אז מה הכי נכון...לקמח או לשמן?,True,"[{""span"": ""לקמח את המשטח"", ""aspect"": ""TECHNIQUE"", ""confidence"": 0.8}, {""span"": ""משמנת"", ""aspect"": ""TECHNIQUE"", ""confidence"": 0.8}]",,,,
Ugw-GPz5WQv7hdbrguZ4AaABAg,השם ישמור אותך צדיקה❤❤❤,False,[],,,,
UgxinlySD2gfeE1LlX54AaABAg,"תוסיפו ל1- ק""ג קמח 1 כף גלוטן ו1 כף משפר אפיה ותראו איזה הבדל הצלחה בטוחה",True,"[{""span"": ""1 כף גלוטן"", ""aspect"": ""ADDITION"", ""confidence"": 0.9}, {""span"": ""1 כף משפר אפיה"", ""aspect"": ""ADDITION"", ""confidence"": 0.9}]",,,,
UgwyMAmJIOwvmujnrpF4AaABAg,"אלופיםםם
איזה תנור נקי!
איך את ם מנקים?",False,[],,,,
UgxnHwx2kqHxwNu6tkV4AaABAg,וואו איזה גאון!!!! הילדים התחננו לקובה אבל אין לי סיכוי תודההההההה❤,False,[],,,,
UgywT_L9zKbTjEPI3K54AaABAg,יואו איך אני מחכה לולוג גם עם אירה!! ככה הכרתי אותך ואת הערוץ המהמם שלך,False,[],,,,
UgxMO2ZIDLIJwpjKecp4AaABAg,את אלופת האלופות !!!! אחת יחידה ומיוחדת במינה. שפע בריאות משמיים אמן. ושתחזרי לאיתנך כבראשונה אמן,False,[],,,,
Ugxxk7VbhlabF7kzvKx4AaABAg,והתבלין הראשון זה פלסטיק. חוץ מזה אחלה תוכן.,False,[],,,,
Ugw1o8TuHAJ3hWJTW7d4AaABAg,אחלה סרטון וכן הייתי שמח שתעשה מתכון לאגרול סיני קריספי  כמו שבמסעדות מתכונים לאגרול סיני יש אבל קריספי כמו של המסעדות אני חייב לדעת איך הם עושים את זה כזה טוב❤🙏💗,False,[],,,,
Ugx5Mg0MxyTuXMtIRx94AaABAg,"אין עליך שף, כבר מאמצת  את המתכון ומכינה אנטיביוטיקה",False,[],,,,
UgxzgdFDh0evPfvV4y94AaABAg,❤אפשר קישור בבקשה,False,[],,,,
Ugxos-GTkF8V-z4bnsd4AaABAg,"מישהו פה ניסה בכלל את המתכון הזה? נכון שהג'חנון נראה טעים מאוד, אבל לפי דעתי המתכון לא נכון",False,[],,,,
UgwtFfanBlEPuqLxcIV4AaABAg,"תודה רבה חגית💜
מתכון מושלם.... אלופה",False,[],,,,
UgwyA3oksKP6AS2g9md4AaABAg,נראה טעים מאוד😍 אך היכן רשימת המרכיבים?,False,[],,,,
UgzltyAzkYcwRjTibg14AaABAg,היי. אם אני רוצה במקום אבקת סוכר לשים תחליף סוכר סוויטאנגו. כמה לשים? ובתבנית עגולה גבוהה זאת עם הרגלים. מה כמותהמיצרכים המדוייקת? תודה רבה,False,[],,,,
Ugx4BRRxPNK4IsJcWu94AaABAg,כבר אהבתי את מה שהכנת❤ ואת מסבירה ממש טוב ❤🎉,False,[],,,,
UgyzIk4lW0NMMYJn8o14AaABAg,טוני תבורכי בכול הברכות הטובות חודש טוב מלא בניסים וישועות  חג שמח יקירה ❤,False,[],,,,
UgwYx7jJq4woKXK936p4AaABAg,"בס""ד
אני אוהבת אותך נשמה ואת כל בנות ישראל ❤❤❤❤❤
בת הקב""ה את.
תבורכי בכל דבר ועניין אמןןןןןןןןןןן ואמןןןןןןןן",False,[],,,,
Ugxn5UfdshI6FOJ1mtN4AaABAg,אתה פשוט אלוף האלופים אין עליך❤❤❤❤❤❤❤,False,[],,,,
UgxDTOgUF6CUPaEoQeB4AaABAg,ככה  הכי  נכון  להכין  ספינז,False,[],,,,
UgyLdzZbVOyzAKAfgJN4AaABAg,העיקר שהבצק מעולה,False,[],,,,
Ugz5gQhgNaSxnJ42JCl4AaABAg,תשמעו לי לאיילי ביירות עם שוקולד קוקוס ומנגו זה שילוב מן השמיים 🌈✨,True,"[{""span"": ""שוקולד קוקוס ומנגו"", ""aspect"": ""ADDITION"", ""confidence"": 0.9}]",,,,
Ugy4YJ206LzTylFMzAB4AaABAg,"קובי  מה מקסימום ק""ג קמח אפשר לשים במקסר? ומה מקסימום ק""ג בצק?",False,[],,,,
UgyFfu8Nc-6-v40Wjax4AaABAg,אישה נהדרת וחרוצה. אוהבת את הניכיון ❤❤❤🎉😊,False,[],,,,
UgzTrKqwl9_c50nmEr54AaABAg,"היחיד שהצליח להסביר את המתכון הזה הכי קל, הכי ברור - זה אתה! תודה!!!! למדוייקים... איך מכינים לבד את הטמפורה?",False,[],,,,
Ugx2Xg-Cy8TyoJjEC7V4AaABAg,את אוהבת מוגזם😮,False,[],,,,
UgzOY9OfEGzlrK6uUFZ4AaABAg,את יכולה פלפל שושקה מאמי,True,"[{""span"": ""פלפל שושקה"", ""aspect"": ""SUBSTITUTION"", ""confidence"": 0.9}]",,,,
UgwMd1CHe8NS7deWh_V4AaABAg,מאיפה קנית תדג!!,False,[],,,,
UgzBGmtTAtH6VrxpWN54AaABAg,ניראה טעים❤ אבל איזה קמח ?,False,[],,,,
UgyE7aEiVUYc3uOyRVl4AaABAg,ולאד המלך 🎉,False,[],,,,
Ugxf4LuLzVO2hCc2CON4AaABAg,"מושלם
כל מה שאת עושה יוצא מטורף🎉",False,[],,,,
Ugzt0g1AtHhv1J_udA54AaABAg,באיזו מחית פיסטוק השתמשת?,False,[],,,,
UgyYw6gCez6f3nlHjrV4AaABAg,החומוס יצא נהדר ❤❤❤,False,[],,,,
Ugwdy94gCKkcxLHnV6p4AaABAg,"מדהימה!
תודה רבה ושבת שלום ❤",False,[],,,,
UgyOXAIy4rRT4qHI7v54AaABAg,יחס של 80:1 פחמימות לשומנים,True,"[{""span"": ""80:1 פחמימות לשומנים"", ""aspect"": ""QUANTITY"", ""confidence"": 0.8}]",,,,
UgxSSQqLEId8yure8Oh4AaABAg,לאחר הכנה מדוייקת לצערי זה נראה כמו ספינג אבל בטעם ממש לא.😢,False,[],,,,
UgwDy1r__VMztLKKy9J4AaABAg,",וואוו איזה כף לחזור לשיגרה תודה רבה יקירה ❤",False,[],,,,
Ugy3LdNIcmjkDoBO6Ux4AaABAg,תודה רבה! יצא טעים מאוד❤️,False,[],,,,
UgxMQSz28XUPV7GmuJt4AaABAg,סרטון מעולה וממש מעניין! עשית לי חשק להמבורגר! 😊,False,[],,,,
UgzsfJV48jhY3wwz6uZ4AaABAg,קובי המתכונים שלך סידרו לי את החיים ❤הקלות של הבישול וההומור הנהדר פשוט גורמים לי להפסיק להתעצל ולהתחיל לבשל. וכשאני יושב לאכול אוכל של בית אני מרגיש כמו בן אדם. ❤,False,[],,,,
Ugy4ANAlMap8yYiSaz54AaABAg,אין על המתכונים שלך😊 קלים ומוצלחים❤❤❤שבת שלום ושנה טובה ומתוקה לכולם.🎉🎉,False,[],,,,
UgylepyGmccwtOZLLJh4AaABAg,נראה ממש ממש טעים 💙,False,[],,,,
UgxYWTcb_-__1WOy-9N4AaABAg,אלוף! יפה לך הפאה 😊,False,[],,,,
UgzHx27IKFs33on4enB4AaABAg,מה דעתך אפשר לשים במרפסת? או שזה ממש לא נעים עם מלא עשן,False,[],,,,
Ugy6LZB3yiYja_HWo6p4AaABAg,תודה רבה רבה נועם היקרה.שבת שלום,False,[],,,,
UgzWelth7CQveU2xibJ4AaABAg,לא מפסיק להבריק🎉,False,[],,,,
UgwNy4N-2zWBvoF7aSl4AaABAg,הפילה סלמון שלך טרי או מומלח? ותודה על עוד סרטון סושי אדיר 🙌🏻 😊,False,[],,,,
UgymEchJWjn4IOFTPKh4AaABAg,סוף סוף מעקודההה,False,[],,,,
UgyFfQVBJkta-XzmsUp4AaABAg,"​​​@--ToniMashiah אין על מה תודה לך טוני ששיתפת את המתכון הנהדר הזה! והמחמאות זה כשמגיע מגיע ❤️ אוקיי אוותר על הוויסקי, האם אפשרי 4 מיל וודקה + 4 מיל רום?",True,"[{""span"": ""4 מיל וודקה + 4 מיל רום"", ""aspect"": ""SUBSTITUTION"", ""confidence"": 0.85}]",,,,
Ugxcg1dlqnnXgbHkcIh4AaABAg,את דומה לאודיה 😊 אבל למה,False,[],,,,
